"Latitude"	"Longitude"	"Elevation"	"Speed"	"Heading"	"Ax"	"Ay"	"Az"	"Yawrate"	"GentimeSec"	"ID"
42.28632	-83.73318	213.6	14.4	243.0875	0.31	20.01	0	-1.29	351277136.8	"ID18002919002205327605"
42.28632	-83.7332	213.6	14.38	243	0.21	20.01	0	-1.14	351277136.9	"ID18002919002205327605"
42.28631	-83.73322	213.6	14.4	242.75	0.17	20.01	0	-1.31	351277137	"ID18002919002205327605"
42.2863	-83.73323	213.6	14.4	242.7375	0.13	20.01	0	-1.18	351277137.1	"ID18002919002205327605"
42.28629	-83.73326	213.6	14.34	242.9	0	20.01	0	-0.55	351277137.2	"ID18002919002205327605"
42.28629	-83.73328	213.6	14.38	242.95	0	20.01	0	-0.03	351277137.3	"ID18002919002205327605"
42.28628	-83.73329	213.6	14.36	242.7	-0.02	20.01	0	-0.26	351277137.4	"ID18002919002205327605"
42.28628	-83.73331	213.6	14.34	242.9	-0.06	20.01	0	0.06	351277137.5	"ID18002919002205327605"
42.28627	-83.73332	213.6	14.34	242.9125	-0.06	20.01	0	0.06	351277137.6	"ID18002919002205327605"
42.28627	-83.73335	213.6	14.3	242.775	-0.11	20.01	0	-0.03	351277137.7	"ID18002919002205327605"
42.28626	-83.73336	213.6	14.3	242.775	-0.11	20.01	0	-0.03	351277137.8	"ID18002919002205327605"
42.28625	-83.73338	213.6	14.28	242.825	-0.13	20.01	0	0.01	351277137.9	"ID18002919002205327605"
42.28625	-83.73339	213.6	14.28	242.825	-0.13	20.01	0	0.01	351277138	"ID18002919002205327605"
42.28625	-83.73339	213.6	14.3	242.7375	-0.12	20.01	0	-0.13	351277138.1	"ID18002919002205327605"
42.28624	-83.73341	213.6	14.24	242.6125	-0.17	20.01	0	-0.41	351277138.2	"ID18002919002205327605"
42.28624	-83.73342	213.6	14.28	242.375	-0.12	20.01	0	-0.94	351277138.3	"ID18002919002205327605"
42.28623	-83.73344	213.6	14.24	242.5875	-0.13	20.01	0	-0.61	351277138.4	"ID18002919002205327605"
42.28622	-83.73345	213.6	14.2	242.45	-0.16	20.01	0	-0.58	351277138.5	"ID18002919002205327605"
42.28622	-83.73347	213.6	14.22	242.2625	-0.12	20.01	0	-0.82	351277138.6	"ID18002919002205327605"
42.28621	-83.73348	213.6	14.22	242.45	-0.11	20.01	0	-0.43	351277138.7	"ID18002919002205327605"
42.28621	-83.7335	213.6	14.18	242.225	-0.14	20.01	0	-0.58	351277138.8	"ID18002919002205327605"
42.2862	-83.73351	213.6	14.18	242.3375	-0.12	20.01	0	-0.32	351277138.9	"ID18002919002205327605"
42.28619	-83.73353	213.6	14.18	242.2125	-0.1	20.01	0	-0.37	351277139	"ID18002919002205327605"
42.28619	-83.73354	213.6	14.12	242.05	-0.15	20.01	0	-0.63	351277139.1	"ID18002919002205327605"
42.28617	-83.73357	213.6	14.1	241.8875	-0.18	20.01	0	-0.97	351277139.2	"ID18002919002205327605"
42.28617	-83.73358	213.6	14.1	241.7875	-0.18	20.01	0	-0.97	351277139.3	"ID18002919002205327605"
42.28616	-83.7336	213.6	14.1	241.3875	-0.17	20.01	0	-1.92	351277139.4	"ID18002919002205327605"
42.28615	-83.73363	213.6	14.06	241.3875	-0.2	20.01	0	-2.01	351277139.6	"ID18002919002205327605"
42.28614	-83.73364	213.6	14	241.275	-0.26	20.01	0	-1.88	351277139.8	"ID18002919002205327605"
42.28614	-83.73366	213.6	14.04	241.4	-0.2	20.01	0	-1.21	351277139.9	"ID18002919002205327605"
42.28613	-83.73367	213.6	14	241.1125	-0.21	20.01	0	-1.19	351277140	"ID18002919002205327605"
42.28613	-83.73369	213.6	14	241.075	-0.19	20.01	0	-1.03	351277140.1	"ID18002919002205327605"
42.28612	-83.7337	213.6	13.96	241.025	-0.18	20.01	0	-0.84	351277140.2	"ID18002919002205327605"
42.28611	-83.73372	213.6	13.96	240.9125	-0.16	20.01	0	-0.8	351277140.3	"ID18002919002205327605"
42.28611	-83.73373	213.6	13.98	240.7	-0.11	20.01	0	-1.03	351277140.4	"ID18002919002205327605"
42.2861	-83.73375	213.6	13.94	240.525	-0.12	20.01	0	-1.29	351277140.5	"ID18002919002205327605"
42.28609	-83.73376	213.6	13.92	240.375	-0.15	20.01	0	-1.46	351277140.6	"ID18002919002205327605"
42.28609	-83.73378	213.6	13.84	240.45	-0.26	20.01	0	-1.12	351277140.7	"ID18002919002205327605"
42.28608	-83.7338	213.6	13.8	240.1375	-0.31	20.01	0	-1.34	351277140.8	"ID18002919002205327605"
42.28608	-83.73381	213.6	13.78	240.275	-0.33	20.01	0	-0.91	351277140.9	"ID18002919002205327605"
42.28607	-83.73382	213.6	13.7	240.575	-0.39	20.01	0	0.05	351277141	"ID18002919002205327605"
42.28606	-83.73383	213.6	13.6	240.325	-0.5	20.01	0	0.04	351277141.1	"ID18002919002205327605"
42.28606	-83.73385	213.6	13.48	240.2875	-0.64	20.01	0	-0.05	351277141.2	"ID18002919002205327605"
42.28605	-83.73388	213.6	13.3	240.5875	-0.88	20.01	0	0.49	351277141.3	"ID18002919002205327605"
42.28604	-83.73389	213.6	13.2	240.6375	-0.88	20.01	0	0.49	351277141.4	"ID18002919002205327605"
42.28604	-83.73391	213.6	13.08	240	-1.16	20.01	0	-0.48	351277141.5	"ID18002919002205327605"
42.28603	-83.73392	213.6	12.96	239.95	-1.16	20.01	0	-0.48	351277141.6	"ID18002919002205327605"
42.28603	-83.73393	213.6	12.82	239.9	-1.49	20.01	0	-1.06	351277141.7	"ID18002919002205327605"
42.28601	-83.73396	213.6	12.54	240.25	-1.78	20.01	0	-0.44	351277141.9	"ID18002919002205327605"
42.28601	-83.73397	213.6	12.38	240.2125	-1.78	20.01	0	-0.44	351277142	"ID18002919002205327605"
42.286	-83.73399	213.6	12.24	240.2375	-2.1	20.01	0	-0.08	351277142.1	"ID18002919002205327605"
42.286	-83.734	213.6	12.02	240.225	-2.1	20.01	0	-0.08	351277142.2	"ID18002919002205327605"
42.28599	-83.73401	213.6	11.92	240.0625	-2.36	20.01	0	-0.22	351277142.3	"ID18002919002205327605"
42.28599	-83.73402	213.6	11.68	240.0375	-2.36	20.01	0	-0.22	351277142.4	"ID18002919002205327605"
42.28598	-83.73403	213.6	11.6	239.9375	-2.58	20.01	0	-0.5	351277142.5	"ID18002919002205327605"
42.28598	-83.73405	213.6	11.34	239.8875	-2.58	20.01	0	-0.5	351277142.6	"ID18002919002205327605"
42.28597	-83.73406	213.6	11.34	239.6875	-2.67	20.01	0	-1.03	351277142.7	"ID18002919002205327605"
42.28596	-83.73407	213.6	11.08	239.575	-2.67	20.01	0	-1.03	351277142.8	"ID18002919002205327605"
42.28596	-83.73409	213.6	11.22	239.7125	-2.48	20.01	0	-1.03	351277142.9	"ID18002919002205327605"
42.28595	-83.73409	213.6	11.18	239.3	-2.13	20.01	0	-1.63	351277143	"ID18002919002205327605"
42.28595	-83.73411	213.6	11.1	239.3625	-1.77	20.01	0	-1.49	351277143.1	"ID18002919002205327605"
42.28595	-83.73412	213.6	11.06	239.3375	-1.44	20.01	0	-1.19	351277143.2	"ID18002919002205327605"
42.28594	-83.73413	213.6	10.98	239.15	-1.21	20.01	0	-1.17	351277143.3	"ID18002919002205327605"
42.28593	-83.73414	213.6	11.02	239.05	-0.9	20.01	0	-1.13	351277143.4	"ID18002919002205327605"
42.28593	-83.73415	213.6	10.96	238.9	-0.74	20.01	0	-1.17	351277143.5	"ID18002919002205327605"
42.28592	-83.73416	213.6	10.9	238.75	-0.65	20.01	0	-1.26	351277143.6	"ID18002919002205327605"
42.28592	-83.73418	213.6	10.84	238.8375	-0.6	20.01	0	-0.89	351277143.7	"ID18002919002205327605"
42.28592	-83.73418	213.6	10.86	238.85	-0.48	20.01	0	-0.49	351277143.8	"ID18002919002205327605"
42.28591	-83.7342	213.6	10.86	238.925	-0.34	20.01	0	-0.06	351277143.9	"ID18002919002205327605"
42.2859	-83.73421	213.6	10.82	238.6125	-0.31	20.01	0	-0.44	351277144	"ID18002919002205327605"
42.2859	-83.73422	213.6	10.8	238.55	-0.28	20.01	0	-0.66	351277144.1	"ID18002919002205327605"
42.28589	-83.73423	213.6	10.86	238.375	-0.14	20.01	0	-0.99	351277144.2	"ID18002919002205327605"
42.28589	-83.73424	213.6	10.84	238.3125	-0.08	20.01	0	-1.07	351277144.3	"ID18002919002205327605"
42.28588	-83.73425	213.6	10.82	238.4875	-0.1	20.01	0	-0.57	351277144.4	"ID18002919002205327605"
42.28588	-83.73426	213.6	10.76	238.525	-0.16	20.01	0	-0.14	351277144.5	"ID18002919002205327605"
42.28587	-83.73428	213.6	10.72	238.2625	-0.21	20.01	0	-0.4	351277144.6	"ID18002919002205327605"
42.28587	-83.73428	213.6	10.72	238.5	-0.22	20.01	0	0.01	351277144.7	"ID18002919002205327605"
42.28586	-83.73431	213.6	10.7	238.3	-0.16	20.01	0	-0.14	351277144.9	"ID18002919002205327605"
42.28585	-83.73432	213.6	10.64	238.2375	-0.22	20.01	0	-0.39	351277145	"ID18002919002205327605"
42.28585	-83.73433	213.6	10.6	238.05	-0.29	20.01	0	-0.81	351277145.1	"ID18002919002205327605"
42.28584	-83.73434	213.6	10.58	238.15	-0.3	20.01	0	-0.67	351277145.2	"ID18002919002205327605"
42.28583	-83.73436	213.6	10.5	238.1375	-0.31	20.01	0	-0.44	351277145.4	"ID18002919002205327605"
42.28583	-83.73438	213.6	10.46	237.9	-0.34	20.01	0	-0.54	351277145.5	"ID18002919002205327605"
42.28582	-83.73438	213.6	10.42	237.8625	-0.37	20.01	0	-0.56	351277145.6	"ID18002919002205327605"
42.28582	-83.7344	213.6	10.36	237.7875	-0.4	20.01	0	-0.62	351277145.7	"ID18002919002205327605"
42.28581	-83.73441	213.6	10.36	237.9125	-0.36	20.01	0	-0.27	351277145.8	"ID18002919002205327605"
42.28581	-83.73441	213.6	10.36	237.875	-0.3	20.01	0	-0.12	351277145.9	"ID18002919002205327605"
42.2858	-83.73444	213.6	10.28	237.75	-0.3	20.01	0	-0.18	351277146.1	"ID18002919002205327605"
42.28578	-83.73447	213.6	10.14	237.5	-0.38	20.01	0	-0.74	351277146.4	"ID18002919002205327605"
42.28578	-83.73447	213.6	10.08	237.7	-0.4	20.01	0	-0.22	351277146.5	"ID18002919002205327605"
42.28577	-83.73449	213.6	10.02	237.9375	-0.46	20.01	0	0.54	351277146.6	"ID18002919002205327605"
42.28577	-83.7345	213.6	10.04	237.7	-0.39	20.01	0	0.35	351277146.7	"ID18002919002205327605"
42.28576	-83.73451	213.6	9.98	237.6625	-0.39	20.01	0	0.12	351277146.8	"ID18002919002205327605"
42.28576	-83.73452	213.6	9.92	237.4625	-0.4	20.01	0	-0.39	351277146.9	"ID18002919002205327605"
42.28576	-83.73453	213.6	9.92	237	-0.35	20.01	0	-1.47	351277147	"ID18002919002205327605"
42.28575	-83.73454	213.6	9.84	237.1	-0.41	20.01	0	-1.54	351277147.1	"ID18002919002205327605"
42.28574	-83.73455	213.6	9.82	236.975	-0.4	20.01	0	-1.51	351277147.2	"ID18002919002205327605"
42.28574	-83.73456	213.6	9.8	237.1625	-0.37	20.01	0	-0.83	351277147.3	"ID18002919002205327605"
42.28574	-83.73457	213.6	9.76	237.35	-0.36	20.01	0	0.03	351277147.4	"ID18002919002205327605"
42.28573	-83.73458	213.6	9.8	237.1	-0.25	20.01	0	-0.04	351277147.5	"ID18002919002205327605"
42.28572	-83.73459	213.6	9.78	237.175	-0.18	20.01	0	0.07	351277147.6	"ID18002919002205327605"
42.28572	-83.7346	213.6	9.82	237.0125	-0.08	20.01	0	-0.18	351277147.7	"ID18002919002205327605"
42.28572	-83.73461	213.6	9.76	237.0375	-0.12	20.01	0	-0.24	351277147.8	"ID18002919002205327605"
42.28571	-83.73462	213.6	9.78	236.9625	-0.09	20.01	0	-0.36	351277147.9	"ID18002919002205327605"
42.28571	-83.73463	213.6	9.8	236.975	-0.04	20.01	0	-0.32	351277148	"ID18002919002205327605"
42.2857	-83.73463	213.6	9.76	237	-0.04	20.01	0	-0.2	351277148.1	"ID18002919002205327605"
42.2857	-83.73465	213.6	9.74	237.0375	-0.08	20.01	0	-0.03	351277148.2	"ID18002919002205327605"
42.28569	-83.73466	213.6	9.7	236.8	-0.14	20.01	0	-0.4	351277148.3	"ID18002919002205327605"
42.28569	-83.73466	213.6	9.7	236.85	-0.15	20.01	0	-0.41	351277148.4	"ID18002919002205327605"
42.28568	-83.73469	213.6	9.64	236.55	-0.21	20.01	0	-0.84	351277148.6	"ID18002919002205327605"
42.28567	-83.7347	213.6	9.62	236.7	-0.21	20.01	0	-0.56	351277148.7	"ID18002919002205327605"
42.28567	-83.7347	213.6	9.64	236.6875	-0.13	20.01	0	-0.35	351277148.8	"ID18002919002205327605"
42.28566	-83.73472	213.6	9.5	236.6	-0.3	20.01	0	-0.36	351277148.9	"ID18002919002205327605"
42.28566	-83.73473	213.6	9.42	236.65	-0.45	20.01	0	-0.19	351277149	"ID18002919002205327605"
42.28565	-83.73473	213.6	9.36	236.5875	-0.53	20.01	0	-0.19	351277149.1	"ID18002919002205327605"
42.28565	-83.73474	213.6	9.3	236.775	-0.54	20.01	0	0.21	351277149.2	"ID18002919002205327605"
42.28564	-83.73476	213.6	9.3	236.6625	-0.49	20.01	0	0.16	351277149.3	"ID18002919002205327605"
42.28564	-83.73476	213.6	9.24	236.4125	-0.47	20.01	0	-0.38	351277149.4	"ID18002919002205327605"
42.28564	-83.73477	213.6	9.24	236.9	-0.41	20.01	0	0.37	351277149.5	"ID18002919002205327605"
42.28563	-83.73478	213.6	9.04	236.1375	-0.62	20.01	0	-0.82	351277149.6	"ID18002919002205327605"
42.28562	-83.73481	213.6	8.6	235.4625	-1.14	20.01	0	-2.51	351277149.9	"ID18002919002205327605"
42.28561	-83.73483	213.6	8.2	234.6625	-1.48	20.01	0	-2.7	351277150.1	"ID18002919002205327605"
42.28559	-83.73485	213.6	7.52	234.65	-1.9	20.01	0	-1.58	351277150.4	"ID18002919002205327605"
42.28559	-83.73486	213.6	7.1	234.275	-2.05	20.01	0	-1.77	351277150.6	"ID18002919002205327605"
42.28558	-83.73487	213.6	6.92	234.625	-2.03	20.01	0	-1.17	351277150.7	"ID18002919002205327605"
42.28558	-83.73487	213.6	6.66	234.6875	-2.12	20.01	0	-0.53	351277150.8	"ID18002919002205327605"
42.28558	-83.73488	213.6	6.44	234.2	-2.15	20.01	0	-1.04	351277150.9	"ID18002919002205327605"
42.28558	-83.73489	213.6	6.18	234.4125	-2.24	20.01	0	-0.68	351277151	"ID18002919002205327605"
42.28555	-83.73493	213.6	4.24	233.4375	-2.21	20.01	0	-1.14	351277151.9	"ID18002919002205327605"
42.28555	-83.73494	213.6	3.74	234	-2.22	20.01	0	0.78	351277152.1	"ID18002919002205327605"
42.28555	-83.73494	213.6	3.6	233.75	-2.13	20.01	0	0.27	351277152.2	"ID18002919002205327605"
42.28554	-83.73495	213.6	3.14	233.225	-2.14	20.01	0	-1.08	351277152.4	"ID18002919002205327605"
42.28554	-83.73495	213.6	2.74	232.9	-2.09	20.01	0	-1.72	351277152.6	"ID18002919002205327605"
42.28736	-83.73402	198.2	10.06	110.125	-1.21	20.01	0	-12.53	351277048.5	"ID180029190022162-11401"
42.28736	-83.73402	198.2	9.88	108.9625	-1.27	20.01	0	-13.19	351277048.6	"ID180029190022162-11401"
42.28735	-83.73392	198.3	8.76	95.6125	-1.35	20.01	0	-16.95	351277049.4	"ID180029190022162-11401"
42.28735	-83.73392	198.3	8.6	94.2	-1.4	20.01	0	-17.03	351277049.5	"ID180029190022162-11401"
42.28736	-83.73389	198.4	8.42	88.9	-0.98	20.01	0	-17.43	351277049.8	"ID180029190022162-11401"
42.28736	-83.73386	198.5	8.28	82.2375	-0.68	20.01	0	-20.78	351277050.1	"ID180029190022162-11401"
42.28736	-83.73383	198.5	8.14	79.5	-0.72	20.01	0	-18.98	351277050.3	"ID180029190022162-11401"
42.28736	-83.73383	198.5	8.08	76.7625	-0.69	20.01	0	-20.24	351277050.4	"ID180029190022162-11401"
42.28737	-83.73382	198.5	8.08	73.85	-0.59	20.01	0	-22.61	351277050.5	"ID180029190022162-11401"
42.28737	-83.73381	198.6	8.06	72.8875	-0.5	20.01	0	-21.24	351277050.6	"ID180029190022162-11401"
42.28738	-83.7338	198.6	8.06	71.35	-0.4	20.01	0	-19.41	351277050.7	"ID180029190022162-11401"
42.28738	-83.73378	198.5	7.9	67.575	-0.46	20.01	-0.02	-18.12	351277050.9	"ID180029190022162-11401"
42.28739	-83.73376	198.6	8	64.2375	-0.16	20.01	0	-17.1	351277051.1	"ID180029190022162-11401"
42.2874	-83.73375	198.6	7.82	60.9625	-0.35	20.01	0	-16.42	351277051.3	"ID180029190022162-11401"
42.28741	-83.73373	198.6	7.88	58	-0.2	20.01	0	-15.62	351277051.6	"ID180029190022162-11401"
42.28741	-83.73372	198.6	7.84	57.2375	-0.19	20.01	0	-13.63	351277051.7	"ID180029190022162-11401"
42.28741	-83.73371	198.6	7.9	56.25	-0.05	20.01	0	-11.92	351277051.8	"ID180029190022162-11401"
42.28742	-83.7337	198.5	7.92	55.6	0.03	20.01	-0.02	-9.99	351277051.9	"ID180029190022162-11401"
42.28743	-83.7337	198.5	7.92	55.15	0.05	20.01	-0.04	-7.97	351277052	"ID180029190022162-11401"
42.28743	-83.73369	198.5	7.92	55.05	0.05	20.01	-0.02	-5.63	351277052.1	"ID180029190022162-11401"
42.28743	-83.73368	198.5	7.94	54.275	0.06	20.01	-0.02	-4.87	351277052.2	"ID180029190022162-11401"
42.28744	-83.73366	198.5	8	53.8125	0.13	20.01	0	-3.72	351277052.4	"ID180029190022162-11401"
42.28745	-83.73365	198.5	7.92	53.7	0.04	20.01	0	-3.37	351277052.5	"ID180029190022162-11401"
42.28746	-83.73364	198.4	7.88	51.125	-0.07	20.01	-0.02	-7.32	351277052.7	"ID180029190022162-11401"
42.28747	-83.73362	198.4	7.7	49.5	-0.38	20.01	0	-7.4	351277053	"ID180029190022162-11401"
42.28748	-83.73361	198.4	7.48	49.4125	-0.68	20.01	0	-5.87	351277053.1	"ID180029190022162-11401"
42.28748	-83.7336	198.4	7.36	49.125	-0.87	20.01	0	-4.53	351277053.2	"ID180029190022162-11401"
42.28748	-83.7336	198.4	7.3	48.8375	-0.9	20.01	0	-3.55	351277053.3	"ID180029190022162-11401"
42.28749	-83.73359	198.4	7.16	47.6375	-0.97	20.01	0	-4.72	351277053.4	"ID180029190022162-11401"
42.28749	-83.73359	198.4	7.06	47.425	-1	20.01	0	-4.78	351277053.5	"ID180029190022162-11401"
42.2875	-83.73358	198.4	6.88	47.125	-1.13	20.01	0	-4.46	351277053.6	"ID180029190022162-11401"
42.2875	-83.73357	198.4	6.74	47.2875	-1.22	20.01	0	-3.12	351277053.7	"ID180029190022162-11401"
42.28751	-83.73357	198.4	6.58	47.2	-1.32	20.01	0	-2.02	351277053.8	"ID180029190022162-11401"
42.28751	-83.73357	198.4	6.48	46.7	-1.31	20.01	0	-2.06	351277053.9	"ID180029190022162-11401"
42.28751	-83.73356	198.4	6.28	46.9875	-1.39	20.01	0	-1.11	351277054	"ID180029190022162-11401"
42.28752	-83.73355	198.4	6.12	46.725	-1.46	20.01	0	-0.93	351277054.1	"ID180029190022162-11401"
42.28752	-83.73354	198.4	5.94	47	-1.53	20.01	0	-0.11	351277054.2	"ID180029190022162-11401"
42.28753	-83.73354	198.4	5.82	47.6	-1.53	20.01	0	1.46	351277054.3	"ID180029190022162-11401"
42.28753	-83.73354	198.4	5.7	47.1625	-1.46	20.01	0	1.11	351277054.4	"ID180029190022162-11401"
42.28753	-83.73353	198.4	5.72	46.8625	-1.2	20.01	0	0.14	351277054.5	"ID180029190022162-11401"
42.28754	-83.73353	198.4	5.7	47.9125	-0.95	20.01	0	1.68	351277054.6	"ID180029190022162-11401"
42.28754	-83.73351	198.4	5.5	48.375	-0.85	20.01	0	2.96	351277054.8	"ID180029190022162-11401"
42.28754	-83.73351	198.4	5.56	49.8375	-0.61	20.01	0	5.4	351277054.9	"ID180029190022162-11401"
42.28755	-83.73351	198.4	5.48	51.225	-0.56	20.01	0	8.27	351277055	"ID180029190022162-11401"
42.28755	-83.7335	198.4	5.52	52.325	-0.4	20.01	0	10.22	351277055.1	"ID180029190022162-11401"
42.28755	-83.73349	198.4	5.48	52.2125	-0.34	20.01	0	8.97	351277055.2	"ID180029190022162-11401"
42.28756	-83.73349	198.4	5.54	53.275	-0.17	20.01	0	8.67	351277055.3	"ID180029190022162-11401"
42.28756	-83.73348	198.4	5.48	54.4375	-0.18	20.01	0	9.1	351277055.4	"ID180029190022162-11401"
42.28756	-83.73347	198.4	5.44	56.05	-0.2	20.01	0	10.69	351277055.5	"ID180029190022162-11401"
42.28756	-83.73347	198.4	5.54	58.5125	-0.04	20.01	0	14.19	351277055.6	"ID180029190022162-11401"
42.28757	-83.73347	198.4	5.5	59.4875	-0.03	20.01	0	15.04	351277055.7	"ID180029190022162-11401"
42.28757	-83.73346	198.4	5.56	61.8875	0.06	20.01	0	17.21	351277055.8	"ID180029190022162-11401"
42.28757	-83.73345	198.4	5.44	63.625	-0.08	20.01	0	18.32	351277055.9	"ID180029190022162-11401"
42.28757	-83.73344	198.4	5.32	65.0625	-0.3	20.01	0	18.1	351277056	"ID180029190022162-11401"
42.28757	-83.73344	198.4	5.28	67.9	-0.39	20.01	0	19.98	351277056.1	"ID180029190022162-11401"
42.28757	-83.73344	198.4	5.26	70.1375	-0.41	20.01	0	21.38	351277056.2	"ID180029190022162-11401"
42.28757	-83.73343	198.4	5.32	71.7875	-0.25	20.01	0	21.12	351277056.3	"ID180029190022162-11401"
42.28757	-83.73342	198.4	5.42	72.6	0	20.01	0	18.45	351277056.4	"ID180029190022162-11401"
42.28758	-83.73341	198.5	5.5	74.2875	0.18	20.01	0	16.83	351277056.5	"ID180029190022162-11401"
42.28758	-83.73341	198.5	5.54	76.2	0.3	20.01	0	16.47	351277056.6	"ID180029190022162-11401"
42.28758	-83.7334	198.5	5.58	78.525	0.37	20.01	0	17.62	351277056.7	"ID180029190022162-11401"
42.28758	-83.73339	198.5	5.62	82.1875	0.4	20.01	0	21.89	351277056.8	"ID180029190022162-11401"
42.28758	-83.73338	198.5	5.58	83.3875	0.29	20.01	0	22.07	351277056.9	"ID180029190022162-11401"
42.28758	-83.73338	198.5	5.6	85.1875	0.23	20.01	0	21.37	351277057	"ID180029190022162-11401"
42.28758	-83.73338	198.5	5.66	87.8625	0.26	20.01	0	22.08	351277057.1	"ID180029190022162-11401"
42.28757	-83.73337	198.5	5.72	90.525	0.33	20.01	0	23.31	351277057.2	"ID180029190022162-11401"
42.28757	-83.73336	198.5	5.78	93.125	0.38	20.01	0	24.44	351277057.3	"ID180029190022162-11401"
42.28757	-83.73335	198.5	5.8	95.1375	0.39	20.01	0	24.15	351277057.4	"ID180029190022162-11401"
42.28757	-83.73335	198.5	5.88	97.275	0.45	20.01	0	23.47	351277057.5	"ID180029190022162-11401"
42.28757	-83.73334	198.5	5.92	100.2125	0.45	20.01	0	24.29	351277057.6	"ID180029190022162-11401"
42.28757	-83.73333	198.5	6.02	102.7875	0.52	20.01	0	24.97	351277057.7	"ID180029190022162-11401"
42.28757	-83.73332	198.5	6.04	105.0375	0.52	20.01	0	24.82	351277057.8	"ID180029190022162-11401"
42.28756	-83.73331	198.6	6.08	107.7	0.5	20.01	0	25.1	351277057.9	"ID180029190022162-11401"
42.28756	-83.73331	198.6	6.14	110.4	0.49	20.01	0	25.6	351277058	"ID180029190022162-11401"
42.28756	-83.73331	198.6	6.18	113.125	0.49	20.01	0	26.18	351277058.1	"ID180029190022162-11401"
42.28756	-83.7333	198.6	6.22	115.4875	0.46	20.01	0	25.96	351277058.2	"ID180029190022162-11401"
42.28755	-83.73329	198.6	6.3	117.3875	0.5	20.01	0	24.5	351277058.3	"ID180029190022162-11401"
42.28755	-83.73328	198.6	6.32	120.475	0.47	20.01	0	25.02	351277058.4	"ID180029190022162-11401"
42.28754	-83.73328	198.7	6.36	123.85	0.45	20.01	0	26.99	351277058.5	"ID180029190022162-11401"
42.28754	-83.73327	198.7	6.4	125.0625	0.45	20.01	0	25.06	351277058.6	"ID180029190022162-11401"
42.28754	-83.73327	198.7	6.44	127.875	0.44	20.01	0	24.7	351277058.7	"ID180029190022162-11401"
42.28753	-83.73326	198.7	6.5	129.4625	0.45	20.01	0	22.8	351277058.8	"ID180029190022162-11401"
42.28753	-83.73325	198.8	6.6	130.5625	0.53	20.01	0	19.56	351277058.9	"ID180029190022162-11401"
42.28753	-83.73325	198.8	6.64	131.425	0.54	20.01	0	15.82	351277059	"ID180029190022162-11401"
42.28752	-83.73325	198.9	6.72	133.55	0.59	20.01	0	15.02	351277059.1	"ID180029190022162-11401"
42.28752	-83.73324	198.9	6.74	135.0875	0.55	20.01	0	14.7	351277059.2	"ID180029190022162-11401"
42.28751	-83.73323	199	6.86	138.2625	0.54	20.01	0	15.16	351277059.4	"ID180029190022162-11401"
42.2875	-83.73322	199	6.96	139	0.6	20.01	0	13.6	351277059.5	"ID180029190022162-11401"
42.28749	-83.73322	199.1	7.04	140.6375	0.55	20.01	0	10.18	351277059.7	"ID180029190022162-11401"
42.28748	-83.7332	199.2	7.16	142.3	0.58	20.01	0	8.64	351277059.9	"ID180029190022162-11401"
42.28747	-83.73319	199.2	7.2	143.1	0.46	20.01	0	5.85	351277060.1	"ID180029190022162-11401"
42.28745	-83.73318	199.4	7.38	144.1875	0.49	20.01	0	3.22	351277060.4	"ID180029190022162-11401"
42.28745	-83.73317	199.4	7.42	144.2	0.47	20.01	0	2.35	351277060.5	"ID180029190022162-11401"
42.28745	-83.73317	199.5	7.5	144.6625	0.51	20.01	0	2.38	351277060.6	"ID180029190022162-11401"
42.28744	-83.73316	199.5	7.56	144.7	0.53	20.01	0	2.01	351277060.7	"ID180029190022162-11401"
42.28743	-83.73315	199.5	7.58	144.8375	0.49	20.01	0	1.69	351277060.8	"ID180029190022162-11401"
42.28742	-83.73315	199.6	7.66	145.4	0.42	20.01	0	1.94	351277061	"ID180029190022162-11401"
42.28741	-83.73314	199.6	7.7	145.5125	0.43	20.01	0	1.96	351277061.1	"ID180029190022162-11401"
42.28741	-83.73313	199.7	7.74	145.875	0.41	20.01	0	2.3	351277061.2	"ID180029190022162-11401"
42.2874	-83.73312	199.8	7.86	146.1	0.46	20.01	0	1.84	351277061.4	"ID180029190022162-11401"
